business_id,name,address,state,postal_code,stars,categories,city
EDjKoA9kv4bn9UXnocnFXA,Pizza Ranchini,1039 Hamil Rd,PA,15147.0,3.0,"Italian, Restaurants, Chicken Wings, Soup, Pizza",verona
5Novl6V4g5TV4ATFPElsYQ,Firehouse Subs,"2290 E Franklin Blvd, Ste 100",NC,28054.0,3.0,"Restaurants, Fast Food, Burgers, Delis, Sandwiches",gastonia
n-m449doCYEPAb5ux3dmVg,Little Caesars,"16605 E Palisades Blvd, Ste 102",AZ,85268.0,3.0,"Restaurants, Pizza",fountain hills
V78f9CdEVTkKFkyhdTYVrQ,IHOP,6870 W Cheyenne Ave,NV,89108.0,3.5,"Breakfast & Brunch, American (New), Restaurants, American (Traditional), Public Services & Government, Burgers",las vegas
nL4cq4GEz4uiM48nz5E7ug,Gus's Family Restaurant,4377 State Rd,OH,44109.0,4.0,"Breakfast & Brunch, Restaurants, American (Traditional)",cleveland
6nKR80xEGHYf2UxAe_Cu_g,The Thumb BBQ,9393 E Bell Rd,AZ,85260.0,4.5,"Farmers Market, Gas Stations, Automotive, Car Wash, Restaurants, Breakfast & Brunch, Burgers, Food, American (Traditional), American (New), Bakeries, Barbeque, Caterers, Event Planning & Services",scottsdale
ORloM7z9R9eh-G-an5DQLA,Michelle's Place,"144 N Court St, Ste B",OH,44256.0,3.0,"Desserts, American (New), Restaurants, American (Traditional), Sandwiches, Breakfast & Brunch, Food",medina
yYkvonvBGZB6UMnpzr6Ryw,Burger King,8600 W Cheyenne Ave,NV,89129.0,2.5,"Restaurants, Burgers, Fast Food",las vegas
Mem13A3C202RzT53npn4NA,Pierogies Plus,342 Island Ave,PA,15136.0,4.5,"Caterers, Polish, Event Planning & Services, Restaurants",mckees rocks
-xX-Vjol_fwWaN2mn1F1wg,Voodoo Pizza,3755 S Las Vegas Blvd,NV,89109.0,3.5,"Restaurants, Pizza",las vegas
bJ44rSxMNTAAF_WGI_jDEw,AQUA e VINO,"4219 Providence Rd, Ste 3",NC,28211.0,4.5,"Italian, Restaurants",charlotte
ix8EZnEGi7pLJCf-KhKecQ,Burgh Thai,321 South Ave,PA,15147.0,5.0,"Restaurants, Thai",verona
6Ege_N9uJ-rtKIs1TNA8aQ,Jack in the Box,6451 Boulder Hwy,NV,89122.0,2.5,"Restaurants, Fast Food",las vegas
NpFtNc51LaZr8Y5_o2wRaw,Texas Roadhouse,16079 N Arrowhead Fountains Center Dr,AZ,85382.0,3.5,"Restaurants, American (Traditional), Steakhouses, Barbeque",peoria
4PqqRa7o_eNydKdGWYdIog,Tempe City Tacos,119 E Southern Ave,AZ,85282.0,4.5,"Breakfast & Brunch, Specialty Food, Food, Tacos, Salad, Restaurants, Event Planning & Services, Caterers, Mexican",tempe
YzMUZjUMcgI-NSGu48-nIQ,Dolce Ristorante,"1710 Kenilworth Ave, Ste 203",NC,28203.0,3.5,"Nightlife, Desserts, American (New), Food, Wine Bars, Bars, Restaurants, Italian",charlotte
VR2LTEsJByan97fcYRkl5w,Mariscos El Mariachi,552 N Eastern Ave,NV,89101.0,3.0,"Mexican, Restaurants, Seafood",las vegas
KOA3EA_eFxiRz5P2lAmM_Q,Chick-fil-A,5035 E Ray Rd,AZ,85044.0,4.0,"Event Planning & Services, Fast Food, Caterers, American (New), Restaurants",phoenix
ln-9sGJL8hVjSDwDcwEXWw,U Food Grill,5300 Riverside Dr,OH,44135.0,2.5,"Juice Bars & Smoothies, Restaurants, Sandwiches, Food",cleveland
hqtZ2NmUlrNtHp7xW2BWoA,Waffles Cafe,"6885 Aliante Pkwy, Ste 103",NV,89084.0,4.0,"Breakfast & Brunch, Bubble Tea, Restaurants, Cafes, Food, Juice Bars & Smoothies",north las vegas
5DLxa3EQQykWFdIJ-KU5jg,Little Caesars,437 S Gilbert Rd,AZ,85204.0,2.5,"Restaurants, Pizza",mesa
4k9Xo2jDgotOYITop5TqTA,Carnitas Guanajuato,2300 A West Roosevelt Blvd,NC,28110.0,4.0,"Mexican, Restaurants",monroe
8RbNzNeaUh5e8PJOnp1e4Q,McDonald's,1029 N Main St,WI,53575.0,1.0,"Coffee & Tea, Burgers, Food, Fast Food, Restaurants",oregon
N4r3XX7uH42aXhHvFMkxjA,Las Tapatias,6132 W Charleston Blvd,NV,89146.0,3.0,"Mailbox Centers, Juice Bars & Smoothies, Gelato, Desserts, Local Services, Mexican, Restaurants, Candy Stores, Ice Cream & Frozen Yogurt, Shaved Ice, Specialty Food, Food",las vegas
yb7ZtgMWSZboG_sSUx9g2A,Fuego Taco Shop,"2948 E Bell Rd, Ste 102",AZ,85032.0,4.5,"Food, Mexican, Restaurants",phoenix
c9UmJiX2G7hKMpivZ3h1oQ,"Pastoli's Pizza, Pasta & Paisans",1900 Murray Ave,PA,15217.0,4.5,"Gluten-Free, Italian, Chicken Wings, Restaurants, Vegan, Pizza, Vegetarian",pittsburgh
QcdKTLeP3J5Ki-fVcPZkfA,Winchell's Donut House,3307 S Jones,NV,89146.0,4.0,"Sandwiches, Food, Donuts, Bagels, Restaurants",las vegas
BIbjBxoiJLS8CnNsSP64TQ,360 Gourmet Burrito,5757 Wayne Newton Blvd,NV,89119.0,2.0,"Restaurants, Mexican",las vegas
mpG1R1ktTI3x1twNBsGvXQ,Blue Ginger Asian Bistro,1061 W Pleasant Valley Rd,OH,44134.0,4.0,"Sushi Bars, Japanese, Asian Fusion, Restaurants, Chinese",parma
sxOoqlIxmlKmC1yGvPx3Fw,KFC,531 S Cannon Blvd,NC,28083.0,2.0,"Restaurants, Chicken Shop, Chicken Wings, Fast Food",kannapolis
s2SKj_RhbvnP2Ew8TJuy7A,Burntwood Tavern,3750 W Market St,OH,44333.0,4.0,"Restaurants, American (New), American (Traditional), Gluten-Free",fairlawn
iE71iwcSljg3xm2GB2Y9aA,Marigold Maison- Paradise Valley,"4720 E Cactus Rd, Ste D118",AZ,85032.0,4.0,"Indian, Restaurants",phoenix
SE6VY8EWjEuAOzl19IQiCw,Krazy 4 Koffee,711 E Carefree Hwy,AZ,85085.0,4.5,"Coffee & Tea, Food, Internet Cafes, Juice Bars & Smoothies, Delis, Restaurants",phoenix
bZs7FJ7fHIJxVecfp1qvug,Takopa,"4215 Spring Mountain Rd, Ste B106A",NV,89102.0,4.0,"Ramen, Restaurants, Japanese, Tapas/Small Plates, Fast Food",las vegas
_EVOLAjWYEfSOO_smbBxaA,Chipotle Mexican Grill,11359 Perry Hwy,PA,15090.0,2.5,"Restaurants, Mexican, Fast Food",wexford
jd1rD7jr-_zI46Oxh5lDLA,Antoon's Pizza,247 Atwood St,PA,15213.0,3.5,"Restaurants, Italian, Pizza",pittsburgh
0-jqS5y4D-6Zohb3Q375ZQ,Ninja City Kitchen and Bar,6706 Detroit Ave,OH,44102.0,4.0,"Nightlife, Asian Fusion, Restaurants, Japanese, Ramen, American (New), Bars",cleveland
-X61Cipa9OOtY7ZnDw_f4A,Subway,4303 W Peoria Ave,AZ,85302.0,4.0,"Restaurants, Sandwiches, Fast Food",glendale
F9JDMhOEDsE0PnutWhGqAQ,Pizza Hut,10616 Lorain Ave,OH,44111.0,1.0,"Italian, Chicken Wings, Restaurants, Pizza",cleveland
YAhRuV3oRkwGk3Or9PJ3Ww,Happy Garden,"3725 Medina Rd, Ste 103",OH,44256.0,3.0,"Food, Chinese, Restaurants, Seafood, Poke",medina
0yHY4FHCTOIshPiPc9EYBQ,Smashburger,"3400 E Sky Harbor Blvd, Terminal 4, Space T4-F30",AZ,85034.0,3.5,"Restaurants, Burgers",phoenix
4P0X_Mfb0HEmvXR47w_xWg,Adaptive Force Performing Arts,"32619 N Scottsdale Rd, Ste 110",AZ,85266.0,4.0,"Active Life, Dance Studios, Pizza, Performing Arts, Fitness & Instruction, Restaurants, Arts & Entertainment",scottsdale
cCFWegvTavai-oOE4C4sDA,Village Inn - North Peoria,9800 W Happy Valley Rd,AZ,85383.0,3.0,"Breakfast & Brunch, Burgers, Restaurants, Sandwiches",peoria
GMrwDXRlAZU2zj5nH6l4vQ,Pho Thanh Huong,"1131 E Tropicana Ave, Ste D",NV,89119.0,4.0,"Vietnamese, American (New), Restaurants, Sandwiches",las vegas
09pf_DnQV5Y5y2reoIPXlw,Primanti Bros,5491 Penn Ave,PA,15206.0,3.5,"Restaurants, American (New), Bars, Sports Bars, Sandwiches, Nightlife",pittsburgh
WvkxYyA1fXDPDyqIVn8zBQ,Franklin Square Deli,108 S Water St,OH,44240.0,3.0,"Caterers, Restaurants, Event Planning & Services, Delis",kent
MXpCVzm1V5OH05KO6n7ntA,The Corndog Company LV,,NV,89149.0,5.0,"Food Trucks, Street Vendors, Food, Hot Dogs, Restaurants",las vegas
B1dCyA21u1mG1bcrq9TTYg,Hook Fish & Chicken,11644 Frankstown Rd,PA,15235.0,3.0,"Restaurants, Chicken Wings, Seafood, Fish & Chips",pittsburgh
1INcoGMv9-Dk-S6Au0TMgQ,Lake Town Tavern,19708-K W Catawba Ave,NC,28031.0,3.5,"Nightlife, Food, Beer, Wine & Spirits, Burgers, Restaurants, American (Traditional), Chicken Wings, Arts & Entertainment, Music Venues, Pubs, Sports Bars, Bars",cornelius
Sr_VUJBhqcKCDLRv0JkrDg,McDonald's,1650 Copley Rd,OH,44320.0,1.0,"Coffee & Tea, Burgers, Fast Food, Restaurants, Food",akron
QvyG5fZ0mxo5yeLY8jabCA,Dos Gringos,1361 N Alma School Rd,AZ,85224.0,3.0,"Bars, Nightlife, Restaurants, Mexican",chandler
mKT30qU_MlLj4Ps82JAZ8w,Uno Pizzeria & Grill,3010 Crossroads Dr,WI,53718.0,3.0,"Gluten-Free, Pizza, American (Traditional), Restaurants",madison
CTJnbFKMq7Nv7xnLmjgOyg,Scapegoat Beer and Wine,"7150 E 5th Ave, Ste 100",AZ,85251.0,4.5,"American (New), Nightlife, Bars, Restaurants, Wine Bars, Beer Bar",scottsdale
-WVF5DKZeEWlMK8Cucto-A,Savoy,2623 Penn Ave,PA,15222.0,3.5,"Restaurants, American (Traditional), Bars, Nightlife, Seafood, Wine Bars, American (New)",pittsburgh
qVO3l9Q0-KVQE7W9JL9ePw,Greenland Supermarket,6850 Spring Mountain Rd,NV,89146.0,4.0,"Ethical Grocery, Grocery, Shopping, Food Stands, Food, Korean, Restaurants",las vegas
VbqtbvvtNOe-YKA61-fSNA,Armadillo Grill,1904 E Camelback Rd,AZ,85016.0,4.0,"Restaurants, Bars, Nightlife, Sports Bars, American (Traditional)",phoenix
R2hVz1386VvoPFLdUbJyDQ,Mama Pepino's Pizza & Pub,44 Monongahela Ave,PA,15045.0,3.5,"Restaurants, Italian, Pizza",glassport
0sE5o_dunOdUMvXVsaJSsA,Which Wich,"20851 N Scottsdale Rd, Ste D-102",AZ,85255.0,3.0,"Sandwiches, Restaurants",scottsdale
XuLXX5B5W1P-iNpgXmqmjQ,Subway,14175 W Indian School Rd,AZ,85338.0,2.0,"Restaurants, Fast Food, Sandwiches",goodyear
YTNgCm8-TlyLvkBXCGxeMg,Subway,3784 W 117th St,OH,44111.0,3.0,"Sandwiches, Restaurants, Fast Food",cleveland
sFz9UyOTZLMAfSP0yyIODQ,Thirsty Dog East Bank,1075 Old River Rd,OH,44113.0,3.0,"Food, American (New), Brewpubs, Restaurants, Breweries",cleveland
sDfN5qJlmvrwTfwEPBsxSg,Dairy Queen,1103 Klein Ave,IL,61866.0,2.0,"Fast Food, Ice Cream & Frozen Yogurt, Restaurants, Food",rantoul
QJMRAjCIuqrHGmeAZeYzOQ,Mesquite Grille,10690 E Sheena Dr,AZ,85255.0,3.0,"American (New), Event Planning & Services, Breakfast & Brunch, Venues & Event Spaces, Restaurants",scottsdale
Q8GBjqGjamI3b2ZaPQNa_Q,Pita Kitchen - Arrowhead,"20221 N 67th Ave, Ste E-7",AZ,85308.0,4.5,"Mediterranean, Greek, Restaurants, Vegetarian",glendale
pCb0jYxksLR562vV7As1bQ,Chris' Deli,3619 E Independence Blvd,NC,28205.0,4.5,"Delis, Sandwiches, Restaurants, Salad",charlotte
iX2c4IzH_L5F6FM5GD3SUQ,Tasty Crepes,4845 S Fort Apache Rd,NV,89147.0,4.5,"Restaurants, Desserts, Food, Juice Bars & Smoothies, Creperies, Ice Cream & Frozen Yogurt",las vegas
SYKIUCvN9JdSkVampgccfA,Amado's Mexican Food,6022 South McClintock Dr,AZ,85283.0,4.0,"Mexican, Restaurants",tempe
ujHiaprwCQ5ewziu0Vi9rw,The Buffet at Bellagio,3600 S Las Vegas Blvd,NV,89109.0,3.5,"American (New), Buffets, Restaurants",las vegas
n-BoGXG2NItNbr_PMtIRBg,Amalfi's Pasta 'n' Pizza,8542 University City Blvd,NC,28213.0,3.5,"Italian, Restaurants, Event Planning & Services, Pizza, Caterers",charlotte
IdneSH2aKUz9c8K5OHYg7w,The Dixie Pig Tega Cay,2150 Gold Hill Rd,SC,29708.0,4.0,"Barbeque, Specialty Food, Food, Restaurants, Sandwiches",fort mill
gWY94C5EgNClUOwqJXrBGg,1 Brothers Pizza,"11435 W Buckeye Rd, Ste A104",AZ,85323.0,4.0,"Pizza, Restaurants",avondale
L9pTWWAATj7HoLaRe6ZA1Q,Philly's Famous,"1250 N Alma School Rd, Ste 31",AZ,85224.0,4.5,"Cheesesteaks, Sandwiches, Restaurants, American (Traditional), Delis",chandler
UXd3218Enn8Lt5csBxwC8g,Subway,"455 N 3rd St, Ste 1015",AZ,85004.0,2.0,"Fast Food, Sandwiches, Restaurants",phoenix
DncR06kFZ_u2O4NlbPPE4w,Tottie's Asian Kitchen,6245 E Bell Rd,AZ,85254.0,3.5,"Laotian, Vietnamese, Chinese, Restaurants, Thai",scottsdale
R-GbmmHHfAyPo1qs4jo0TA,Il Tetto:  A Rooftop Beer Garden,"942 Penn Ave, Fl 3",PA,15222.0,3.0,"Italian, Restaurants, Bars, Nightlife, Beer Gardens",pittsburgh
fYUS9YkYPccCx9eaYc9t5g,Stella's Restaurant,400 Freeport St,PA,15068.0,4.0,"American (Traditional), Restaurants, Pizza, Chicken Wings",new kensington
S7JAMTags6lWb2Q3Nd2IKA,Treehouse Bourbon & BBQ,4423 Sharon Rd,NC,28211.0,4.0,"Restaurants, Barbeque, Bars, Nightlife, Whiskey Bars",charlotte
XUA7xA7myMaCuN6G3xYdIA,Number One Pho,3120 Superior Ave E,OH,44114.0,3.5,"Tex-Mex, Vietnamese, Restaurants",cleveland
qCL_TYK8MFHkUOkMaidabw,Wing Warehouse,10223 Northfield Rd,OH,44067.0,2.5,"Restaurants, Chicken Wings",northfield
vuC03KldDXReH8VTqRK03g,LaRich's Pizza,797 Bishop Rd,OH,44143.0,3.5,"Italian, Pizza, Chicken Wings, Restaurants",cleveland
G1lB2bUf1MT1FZT8TBy62g,Rubalcabas Taco Shop,5185 E Lake Mead Blvd,NV,89156.0,4.5,"Mexican, Restaurants",las vegas
x_bhc4U_e6lv7Dat2WV04w,O'Briens Sports Pub,7829 N 35th Ave,AZ,85051.0,3.5,"Sports Bars, Restaurants, Bars, Pubs, Chicken Wings, Nightlife, Beer Bar",phoenix
7mMRxAxiPvhyLvbmhnGFsQ,El Guero Hot Dogs,67TH And W Lower Buckeye Rd,AZ,85043.0,3.0,"Mexican, Restaurants, Hot Dogs",phoenix
R_6ZdYGyq7W1EE2fXML30w,Cranberry Hills Eatery & Catering,"3003 N Central Ave, Ste 118",AZ,85012.0,3.5,"Caterers, Coffee & Tea, Food, American (New), Cafes, Event Planning & Services, Restaurants, Breakfast & Brunch",phoenix
FE135tFrIhxrtAkf6-A1Rw,Hardee's,1201 N Ave,PA,15209.0,4.0,"Restaurants, American (Traditional), Fast Food, Burgers",pittsburgh
DVfCbJhJUDWRlUfrKzaKOA,Sam Woo BBQ Restaurant,"4215 Spring Mountain Rd, Ste B101",NV,89102.0,2.0,"Restaurants, Noodles, Barbeque, Chinese",las vegas
uanNv8sJLEw3rUpqdiR8Rg,Mr Hero,24932 Aurora Rd,OH,44146.0,4.0,"Restaurants, Fast Food",bedford
SzZXyEAWLkiVfK8I9oltKw,Carl's Cakes,110 Market St,WI,53590.0,4.0,"Restaurants, Food, Bakeries",madison
tjAeaGdxf7I4xN9M7wGJNQ,Pure Pizza,224 E 7th St,NC,28202.0,4.0,"Vegetarian, Gluten-Free, Food, Restaurants, Pizza, Farmers Market",charlotte
9-3de3NJte9Y2YsE3yl2EA,Mariscos Y Barbacoa La Bella,3275 E McDowell Rd,AZ,85008.0,2.5,"Food, Seafood, Mexican, Restaurants",phoenix
_u3Ouf5o_39HXuwV-oFSxg,Farmer In the Deli,12612 Chillicothe Rd,OH,44026.0,4.0,"Food, Specialty Food, Delis, Fruits & Veggies, Restaurants",chesterland
Kbidfh24_7-a380tovQeYA,Bahía Centroamerica Restaurant,5000 W Charleston,NV,89146.0,3.5,"Honduran, Salvadoran, Nicaraguan, Mexican, Latin American, Restaurants",las vegas
z4CYPDxL_L74GnaD35a9Yw,Zen's Noodle House,3531 Forbes Ave,PA,15213.0,3.5,"Noodles, Restaurants, Japanese, Ramen",pittsburgh
tR4VVIdzcJCQus4GUFq3IA,La Cucina Bistro & Wine Bar,"14692 N Frank Lloyd Wright Blvd, Ste 147",AZ,85260.0,4.5,"Italian, Nightlife, Bars, Restaurants, Wine Bars",scottsdale
24hc1g8a7besgI0tMb3v7w,Moe's Southwest Grill,1597 Washington Pike,PA,15017.0,3.5,"Mexican, Tex-Mex, Restaurants",bridgeville
FjWIgiXMoniin5gvh6v1rA,StrEAT Gyro,,AZ,85382.0,4.5,"Mediterranean, Restaurants, Food Trucks, Food",peoria
9Zhiktm7_LYN_uxaT9XEhg,The Wok,11508 Providence Rd,NC,28277.0,3.5,"Restaurants, Chinese",charlotte
aBCqrJwXAHnTgO2e_l0v8w,Carl's Jr,2001 Las Vegas Blvd S,NV,89104.0,2.0,"Restaurants, Food, Fast Food",las vegas
rZpXmd43n82bUijNqBu0uw,Alexandris Restaurant,2835 Medina Rd,OH,44256.0,3.5,"Restaurants, Greek, Breakfast & Brunch",medina
32FTAxYkehRO2lozvGszkQ,Subway,"5061 E Sahara Ave, Ste 115",NV,89142.0,3.0,"Restaurants, Fast Food, Sandwiches",las vegas
DNkuGBECRqLSb7nmsHh6-Q,CCV Peoria Cafe & Coffee Shop,7007 W Happy Valley Rd,AZ,85383.0,4.5,"Restaurants, Coffee & Tea, Cafes, Food",peoria
KXO9aGAOWAJEmHD_d8yQ7A,Sonic Drive-In,300 S Boulder Hwy,NV,89015.0,3.0,"American (Traditional), Food, Burgers, Restaurants, Fast Food, Ice Cream & Frozen Yogurt",henderson
9p80iZvVnZdw9U5wtDyp4Q,Honey Baked Ham Company,303 E Woodlawn Rd,NC,28217.0,3.5,"Sandwiches, Food, Meat Shops, Restaurants, Event Planning & Services, Delis, Cafes, Caterers, Specialty Food",charlotte
77AfVfvvjfQXslusY8QElg,La Jolla,2245 E Flamingo Rd,NV,89119.0,3.5,"Nightlife, Sports Bars, Restaurants, Event Planning & Services, Bars, Hookah Bars, Dance Clubs, American (Traditional)",las vegas
mURFkV4ZFTxNCLApbUox8Q,Aguila's Hidaway,1235 N Dysart Ave,AZ,85323.0,3.5,"Sports Bars, Seafood, Dive Bars, Chicken Wings, Restaurants, Nightlife, Bars, Dance Clubs",avondale
aOvEr1tluvkmwZjpzfxBAg,strEat Mobile Bistro,801 W Superior Ave,OH,44113.0,4.5,"Street Vendors, Food Stands, Restaurants, Food, Cafes, Food Trucks, American (New)",cleveland
XDYCIRENiT2doRZgwNJ3SA,Pepe's Tacos,"4190 S Rainbow Blvd, Ste 1",NV,89103.0,2.5,"Food, Restaurants, Mexican",las vegas
hySFMXFqyb7rNuxS8koNrQ,Taco Bell,4880 W. Frias Avenue,NV,89141.0,2.5,"Food, Fast Food, Restaurants, Tex-Mex, Mexican",las vegas
Er2XAYN8l1BadlYFwiPb9g,AZ Kabob House,"7000 E Mayo Blvd, Ste 1060",AZ,85054.0,4.5,"Middle Eastern, Restaurants, Mediterranean, Persian/Iranian",phoenix
TlwnrbGJA1jiudJBUWs1hQ,Panera Bread,32305 Lorain Rd,OH,44039.0,3.0,"Sandwiches, Bagels, Soup, Breakfast & Brunch, Salad, Restaurants, Bakeries, Food",north ridgeville
M0yfSpeDaYTPEnLjw_0g_g,Baker Wee,4263 W Thunderbird Rd,AZ,85053.0,4.0,"Caterers, Desserts, Bakeries, Event Planning & Services, Custom Cakes, Sandwiches, Coffee & Tea, Party & Event Planning, Restaurants, Food",phoenix
0rN_o7_IfshAHQwzMUK8nA,Chipotle Mexican Grill,33599 Aurora Rd,OH,44139.0,2.0,"Restaurants, Mexican, Fast Food",solon
lqPuSiWypNCACEMhArSZ2A,Subway,689 N Stephanie St,NV,89014.0,2.5,"Sandwiches, Restaurants, Fast Food",henderson
BpW65jN4yscndnTsdyzoHQ,Roots Catering,3410 St Vardell Ln,NC,28217.0,4.0,"Caterers, Event Planning & Services, Restaurants, Food, Food Stands, Arts & Crafts, Shopping, Cooking Classes, Food Trucks",charlotte
JlkHGjgS3MJ5FqEDJdu8xQ,Bravo Cucina Italiana,3265 W Market St,OH,44333.0,3.5,"American (Traditional), Bars, Cocktail Bars, Gluten-Free, Nightlife, American (New), Restaurants, Breakfast & Brunch, Italian",fairlawn
ksZfCKQHYdCu0e8KbMuBDg,Olives Mediterranean Grill,"4575 E Cactus Rd, Ste 140",AZ,85032.0,4.0,"Restaurants, Vegetarian, Mediterranean, Middle Eastern",phoenix
O4TYqnhpXpyrgJBkucaeaw,KFC,10661 Grand Ave,AZ,85351.0,1.5,"Chicken Wings, Fast Food, Chicken Shop, Restaurants",sun city
by7BOr074_BKz7hkRIi9WQ,Sammy's Place,2350 Noblestown Rd,PA,15205.0,3.5,"Pizza, Restaurants",pittsburgh
Ouh38adC9WbCRSSyYGtL3Q,Margaritas Grill,10 W Main St,AZ,85201.0,3.0,"Seafood, Restaurants, Mexican",mesa
yIxP32hWfZm5gyYUUh2WBA,Bonterra Restaurant & Wine Room,1829 Cleveland Ave,NC,28203.0,3.5,"American (New), Wine Bars, Restaurants, Bars, Seafood, Nightlife",charlotte
cMEln0QCOYFRykhvdkLJzg,Akira Hibachi & Sushi,6025 Kruse Dr,OH,44139.0,3.5,"Japanese, Restaurants",solon
ZCXjNG1EBFiKKMtR9DOTGg,Thai House - University,"230 E Wt Harris Blvd, Ste B9",NC,28262.0,4.0,"Seafood, Bars, Nightlife, Restaurants, Thai",charlotte
rTc1zhJ9n3dcHIJMbSxboA,Coco's Bakery & Restaurant,2411 W Sahara Ave,NV,89102.0,2.5,"American (Traditional), Restaurants",las vegas
OeEFy7MvilARAcZ9n6pwow,Rockne's,5121 Buehlers Dr,OH,44256.0,3.0,"Sandwiches, American (New), Bars, Beer Bar, Restaurants, Nightlife",medina
lK_iVjCur58if_XcbENGqg,Don Campiti's Pizzeria,1509 Potomac Ave,PA,15216.0,4.0,"Pizza, Restaurants",pittsburgh
xFSCaBlcnDXSGFPUtYtuXA,Fuel Pizza,"214 N Tryon St, Ste 130",NC,28202.0,2.5,"Restaurants, Chicken Wings, Sandwiches, Pizza",charlotte
OLtKiypfkWv8cH2YfArtZQ,Pho Bar Central,"2836 E Indian School Rd, Ste A1",AZ,85014.0,4.0,"Noodles, Vietnamese, Soup, Restaurants",phoenix
pCer-vIZM05p423MFmiSng,Kofusion,"701 S Gregory St, Ste F",IL,61801.0,3.5,"Restaurants, Asian Fusion, Sushi Bars",urbana
HYN6S4Z7bMR68TF2lX3NIw,Harvard Wine & Grill,14201 Harvard Ave,OH,44128.0,2.5,"Bars, Restaurants, Wine Bars, American (Traditional), Nightlife, Barbeque",cleveland
w43yHlJzoCEqUVNRezo_7A,Restaurant Depot,86 35th St,PA,15201.0,3.5,"Specialty Food, Fruits & Veggies, Grocery, Restaurant Supplies, Wholesalers, Food, Professional Services",pittsburgh
Do_mgaoCgrQodPrq4nxRbw,New Seoul Korean,721 N High Point Rd,WI,53717.0,4.0,"Restaurants, Korean",madison
ppmYIHMCIL5bocUsJSsDWA,Market City Caffe,3770 Las Vegas Blvd S,NV,89109.0,3.5,"Restaurants, Italian",las vegas
jAO8qYbiYZNbmhK8Knr9Mg,Rev Bistro,1625 W Fountainhead Pkwy,AZ,85282.0,3.5,"Restaurants, Sandwiches",tempe
Uuxwgc8kA88Cvt8LthoRdQ,Mi Peru South American Grill,1450 W Horizon Ridge Pkwy,NV,89012.0,4.0,"Restaurants, American (Traditional), Spanish, Latin American, Peruvian",henderson
or4yipilbCkKIFnF1RP5Ow,Skye Bistro,8434 Mentor Ave,OH,44060.0,4.0,"Sandwiches, Pubs, Nightlife, Bars, American (Traditional), Italian, Restaurants",mentor
_j2EtQtgLuXGRBfbM5YwZA,Noodle Asia,3355 Las Vegas Blvd S,NV,89109.0,3.5,"Restaurants, Asian Fusion, Chinese, Dim Sum, Noodles",las vegas
NedFi7jMMXHRREYxoKXmBQ,Honey Baked Ham Company,35101 Euclid Avenue,OH,44094.0,4.5,"Delis, Sandwiches, Food, Cafes, Restaurants, Specialty Food, Salad, Meat Shops",willoughby
ltsK5vMHe6kNUdWg6BA8aA,Morning Kick,,AZ,85297.0,4.5,"Food Trucks, Food, Coffee & Tea, Breakfast & Brunch, Restaurants",gilbert
-R_dMb9Z1eBv_FlYZrrKbw,Oriental Wok,532 S Park St,WI,53715.0,3.0,"Restaurants, Chinese",madison
KEGLWeFAWXvo0W2LnujhtQ,Lang Van Vietnamese,3019 Shamrock Dr,NC,28215.0,4.5,"Vietnamese, Restaurants",charlotte
2YlUn3s132hNq5ueGeIiJg,Bonfyre American Grille,2601 W Beltline Hwy,WI,53713.0,3.5,"Bars, Cocktail Bars, Nightlife, American (New), American (Traditional), Restaurants, Beer Bar",madison
ZL6BK8wweb-8ncJ7kFIG-A,Aiello's Pizzeria,3348 Rte 130,PA,15636.0,4.5,"Restaurants, Pizza, Italian",harrison city
PjQngP_7m7PA8K1WUHdXqg,RETRO Dog,350 E Steels Corners Rd,OH,44224.0,3.5,"Food, American (New), Burgers, Ice Cream & Frozen Yogurt, Hot Dogs, Restaurants",cuyahoga falls
8fB3OodPzYuagvnEWzULeA,Hungry Howie's Pizza,"10039 University City Blvd, Ste C",NC,28262.0,2.5,"Restaurants, Pizza",charlotte
fqeHgAtcUxp2ocf_RLErkg,Mr. Brews Taphouse All American Burgers,"610 Junction Rd, Ste 107",WI,53717.0,4.0,"Burgers, Pubs, Bars, Restaurants, American (New), Nightlife",madison
G_1M9_yX5ThAROn1zKKpQg,Panda Express,11555 W Van Buren St,AZ,85323.0,2.5,"Restaurants, Fast Food, Chinese",avondale
xkfXBsu4TmwKpWoNBLruiA,NY Bagel Deli,"3725 Medina Rd, Ste 115",OH,44256.0,4.0,"Food, Sandwiches, Salad, Restaurants, Bagels",medina
5ma1OUQWy_Ds80xUiP7JPQ,Fuku Burger Chinatown,3429 S Jones Blvd,NV,89146.0,4.0,"Burgers, Fast Food, Restaurants",las vegas
Fe4o11JYvB0NCTFC1GLITQ,Dickey's Barbecue Pit,"10005 W McDowell Rd, Ste 101",AZ,85392.0,3.5,"Restaurants, Barbeque, American (Traditional), American (New), Southern",avondale
hz18cj0wMLa5X9GVW-Un9A,Asian Noodle and Sushi,305 W Cedar St,IL,61820.0,4.0,"Pan Asian, Restaurants, Sushi Bars, Japanese, Noodles",champaign
CqxDQPhltNo6wkkCWww80Q,Moe's Meaty Messy Meals,1455 E Tropicana Ave,NV,89119.0,3.5,"American (New), Restaurants, Burgers",las vegas
b6vi3Ub0tbGzGtG-pVgJfQ,Dana's Bakery,720 N Homewood Ave,PA,15208.0,4.5,"Bakeries, Restaurants, Food",pittsburgh
