business_id,name,address,city,state,postal_code,stars,review_count,categories
u-IVGF-wGwvxuj3uKQW8qw,Burgers 2 Beer,33003 Aurora Rd,solon,OH,44139.0,3.5,79,"Bars, Restaurants, Nightlife, Food, Burgers, American (New)"
uCgHhVx88-23VCZTdh8hxg,Showmars - University,115 McCullough Dr,charlotte,NC,28262.0,3.5,56,"Mediterranean, Greek, Restaurants, Sandwiches, Burgers"
xGSGa7iHLdEODNsdfePCeg,Ruby Thai,870 Southpark Ctr,strongsville,OH,44136.0,3.5,7,"Thai, Restaurants"
PF5rHGGZ93i7UJP9Fsvgmg,McDonald's,8452 W Thunderbird,peoria,AZ,85381.0,2.0,32,"Fast Food, Coffee & Tea, Restaurants, Burgers, Food"
stCP0pdz5_3i7AAzmt5dSw,Wendys,3700 Wt Harris Blvd,charlotte,NC,28269.0,2.0,18,"Restaurants, Fast Food, Burgers"
EDjKoA9kv4bn9UXnocnFXA,Pizza Ranchini,1039 Hamil Rd,verona,PA,15147.0,3.0,4,"Italian, Restaurants, Chicken Wings, Soup, Pizza"
5Novl6V4g5TV4ATFPElsYQ,Firehouse Subs,"2290 E Franklin Blvd, Ste 100",gastonia,NC,28054.0,3.0,24,"Restaurants, Fast Food, Burgers, Delis, Sandwiches"
n-m449doCYEPAb5ux3dmVg,Little Caesars,"16605 E Palisades Blvd, Ste 102",fountain hills,AZ,85268.0,3.0,12,"Restaurants, Pizza"
V78f9CdEVTkKFkyhdTYVrQ,IHOP,6870 W Cheyenne Ave,las vegas,NV,89108.0,3.5,66,"Breakfast & Brunch, American (New), Restaurants, American (Traditional), Public Services & Government, Burgers"
nL4cq4GEz4uiM48nz5E7ug,Gus's Family Restaurant,4377 State Rd,cleveland,OH,44109.0,4.0,38,"Breakfast & Brunch, Restaurants, American (Traditional)"
6nKR80xEGHYf2UxAe_Cu_g,The Thumb BBQ,9393 E Bell Rd,scottsdale,AZ,85260.0,4.5,917,"Farmers Market, Gas Stations, Automotive, Car Wash, Restaurants, Breakfast & Brunch, Burgers, Food, American (Traditional), American (New), Bakeries, Barbeque, Caterers, Event Planning & Services"
ORloM7z9R9eh-G-an5DQLA,Michelle's Place,"144 N Court St, Ste B",medina,OH,44256.0,3.0,20,"Desserts, American (New), Restaurants, American (Traditional), Sandwiches, Breakfast & Brunch, Food"
yYkvonvBGZB6UMnpzr6Ryw,Burger King,8600 W Cheyenne Ave,las vegas,NV,89129.0,2.5,25,"Restaurants, Burgers, Fast Food"
Mem13A3C202RzT53npn4NA,Pierogies Plus,342 Island Ave,mckees rocks,PA,15136.0,4.5,74,"Caterers, Polish, Event Planning & Services, Restaurants"
-xX-Vjol_fwWaN2mn1F1wg,Voodoo Pizza,3755 S Las Vegas Blvd,las vegas,NV,89109.0,3.5,20,"Restaurants, Pizza"
bJ44rSxMNTAAF_WGI_jDEw,AQUA e VINO,"4219 Providence Rd, Ste 3",charlotte,NC,28211.0,4.5,48,"Italian, Restaurants"
ix8EZnEGi7pLJCf-KhKecQ,Burgh Thai,321 South Ave,verona,PA,15147.0,5.0,3,"Restaurants, Thai"
6Ege_N9uJ-rtKIs1TNA8aQ,Jack in the Box,6451 Boulder Hwy,las vegas,NV,89122.0,2.5,20,"Restaurants, Fast Food"
NpFtNc51LaZr8Y5_o2wRaw,Texas Roadhouse,16079 N Arrowhead Fountains Center Dr,peoria,AZ,85382.0,3.5,320,"Restaurants, American (Traditional), Steakhouses, Barbeque"
4PqqRa7o_eNydKdGWYdIog,Tempe City Tacos,119 E Southern Ave,tempe,AZ,85282.0,4.5,284,"Breakfast & Brunch, Specialty Food, Food, Tacos, Salad, Restaurants, Event Planning & Services, Caterers, Mexican"
YzMUZjUMcgI-NSGu48-nIQ,Dolce Ristorante,"1710 Kenilworth Ave, Ste 203",charlotte,NC,28203.0,3.5,166,"Nightlife, Desserts, American (New), Food, Wine Bars, Bars, Restaurants, Italian"
VR2LTEsJByan97fcYRkl5w,Mariscos El Mariachi,552 N Eastern Ave,las vegas,NV,89101.0,3.0,33,"Mexican, Restaurants, Seafood"
KOA3EA_eFxiRz5P2lAmM_Q,Chick-fil-A,5035 E Ray Rd,phoenix,AZ,85044.0,4.0,101,"Event Planning & Services, Fast Food, Caterers, American (New), Restaurants"
ln-9sGJL8hVjSDwDcwEXWw,U Food Grill,5300 Riverside Dr,cleveland,OH,44135.0,2.5,7,"Juice Bars & Smoothies, Restaurants, Sandwiches, Food"
hqtZ2NmUlrNtHp7xW2BWoA,Waffles Cafe,"6885 Aliante Pkwy, Ste 103",north las vegas,NV,89084.0,4.0,333,"Breakfast & Brunch, Bubble Tea, Restaurants, Cafes, Food, Juice Bars & Smoothies"
5DLxa3EQQykWFdIJ-KU5jg,Little Caesars,437 S Gilbert Rd,mesa,AZ,85204.0,2.5,7,"Restaurants, Pizza"
4k9Xo2jDgotOYITop5TqTA,Carnitas Guanajuato,2300 A West Roosevelt Blvd,monroe,NC,28110.0,4.0,10,"Mexican, Restaurants"
8RbNzNeaUh5e8PJOnp1e4Q,McDonald's,1029 N Main St,oregon,WI,53575.0,1.0,13,"Coffee & Tea, Burgers, Food, Fast Food, Restaurants"
N4r3XX7uH42aXhHvFMkxjA,Las Tapatias,6132 W Charleston Blvd,las vegas,NV,89146.0,3.0,3,"Mailbox Centers, Juice Bars & Smoothies, Gelato, Desserts, Local Services, Mexican, Restaurants, Candy Stores, Ice Cream & Frozen Yogurt, Shaved Ice, Specialty Food, Food"
yb7ZtgMWSZboG_sSUx9g2A,Fuego Taco Shop,"2948 E Bell Rd, Ste 102",phoenix,AZ,85032.0,4.5,143,"Food, Mexican, Restaurants"
c9UmJiX2G7hKMpivZ3h1oQ,"Pastoli's Pizza, Pasta & Paisans",1900 Murray Ave,pittsburgh,PA,15217.0,4.5,96,"Gluten-Free, Italian, Chicken Wings, Restaurants, Vegan, Pizza, Vegetarian"
QcdKTLeP3J5Ki-fVcPZkfA,Winchell's Donut House,3307 S Jones,las vegas,NV,89146.0,4.0,50,"Sandwiches, Food, Donuts, Bagels, Restaurants"
BIbjBxoiJLS8CnNsSP64TQ,360 Gourmet Burrito,5757 Wayne Newton Blvd,las vegas,NV,89119.0,2.0,168,"Restaurants, Mexican"
mpG1R1ktTI3x1twNBsGvXQ,Blue Ginger Asian Bistro,1061 W Pleasant Valley Rd,parma,OH,44134.0,4.0,128,"Sushi Bars, Japanese, Asian Fusion, Restaurants, Chinese"
sxOoqlIxmlKmC1yGvPx3Fw,KFC,531 S Cannon Blvd,kannapolis,NC,28083.0,2.0,3,"Restaurants, Chicken Shop, Chicken Wings, Fast Food"
s2SKj_RhbvnP2Ew8TJuy7A,Burntwood Tavern,3750 W Market St,fairlawn,OH,44333.0,4.0,71,"Restaurants, American (New), American (Traditional), Gluten-Free"
iE71iwcSljg3xm2GB2Y9aA,Marigold Maison- Paradise Valley,"4720 E Cactus Rd, Ste D118",phoenix,AZ,85032.0,4.0,497,"Indian, Restaurants"
SE6VY8EWjEuAOzl19IQiCw,Krazy 4 Koffee,711 E Carefree Hwy,phoenix,AZ,85085.0,4.5,28,"Coffee & Tea, Food, Internet Cafes, Juice Bars & Smoothies, Delis, Restaurants"
bZs7FJ7fHIJxVecfp1qvug,Takopa,"4215 Spring Mountain Rd, Ste B106A",las vegas,NV,89102.0,4.0,51,"Ramen, Restaurants, Japanese, Tapas/Small Plates, Fast Food"
_EVOLAjWYEfSOO_smbBxaA,Chipotle Mexican Grill,11359 Perry Hwy,wexford,PA,15090.0,2.5,19,"Restaurants, Mexican, Fast Food"
jd1rD7jr-_zI46Oxh5lDLA,Antoon's Pizza,247 Atwood St,pittsburgh,PA,15213.0,3.5,24,"Restaurants, Italian, Pizza"
0-jqS5y4D-6Zohb3Q375ZQ,Ninja City Kitchen and Bar,6706 Detroit Ave,cleveland,OH,44102.0,4.0,26,"Nightlife, Asian Fusion, Restaurants, Japanese, Ramen, American (New), Bars"
-X61Cipa9OOtY7ZnDw_f4A,Subway,4303 W Peoria Ave,glendale,AZ,85302.0,4.0,12,"Restaurants, Sandwiches, Fast Food"
F9JDMhOEDsE0PnutWhGqAQ,Pizza Hut,10616 Lorain Ave,cleveland,OH,44111.0,1.0,4,"Italian, Chicken Wings, Restaurants, Pizza"
YAhRuV3oRkwGk3Or9PJ3Ww,Happy Garden,"3725 Medina Rd, Ste 103",medina,OH,44256.0,3.0,14,"Food, Chinese, Restaurants, Seafood, Poke"
0yHY4FHCTOIshPiPc9EYBQ,Smashburger,"3400 E Sky Harbor Blvd, Terminal 4, Space T4-F30",phoenix,AZ,85034.0,3.5,43,"Restaurants, Burgers"
4P0X_Mfb0HEmvXR47w_xWg,Adaptive Force Performing Arts,"32619 N Scottsdale Rd, Ste 110",scottsdale,AZ,85266.0,4.0,13,"Active Life, Dance Studios, Pizza, Performing Arts, Fitness & Instruction, Restaurants, Arts & Entertainment"
cCFWegvTavai-oOE4C4sDA,Village Inn - North Peoria,9800 W Happy Valley Rd,peoria,AZ,85383.0,3.0,81,"Breakfast & Brunch, Burgers, Restaurants, Sandwiches"
GMrwDXRlAZU2zj5nH6l4vQ,Pho Thanh Huong,"1131 E Tropicana Ave, Ste D",las vegas,NV,89119.0,4.0,481,"Vietnamese, American (New), Restaurants, Sandwiches"
09pf_DnQV5Y5y2reoIPXlw,Primanti Bros,5491 Penn Ave,pittsburgh,PA,15206.0,3.5,36,"Restaurants, American (New), Bars, Sports Bars, Sandwiches, Nightlife"
WvkxYyA1fXDPDyqIVn8zBQ,Franklin Square Deli,108 S Water St,kent,OH,44240.0,3.0,40,"Caterers, Restaurants, Event Planning & Services, Delis"
MXpCVzm1V5OH05KO6n7ntA,The Corndog Company LV,,las vegas,NV,89149.0,5.0,36,"Food Trucks, Street Vendors, Food, Hot Dogs, Restaurants"
B1dCyA21u1mG1bcrq9TTYg,Hook Fish & Chicken,11644 Frankstown Rd,pittsburgh,PA,15235.0,3.0,11,"Restaurants, Chicken Wings, Seafood, Fish & Chips"
1INcoGMv9-Dk-S6Au0TMgQ,Lake Town Tavern,19708-K W Catawba Ave,cornelius,NC,28031.0,3.5,32,"Nightlife, Food, Beer, Wine & Spirits, Burgers, Restaurants, American (Traditional), Chicken Wings, Arts & Entertainment, Music Venues, Pubs, Sports Bars, Bars"
Sr_VUJBhqcKCDLRv0JkrDg,McDonald's,1650 Copley Rd,akron,OH,44320.0,1.0,3,"Coffee & Tea, Burgers, Fast Food, Restaurants, Food"
QvyG5fZ0mxo5yeLY8jabCA,Dos Gringos,1361 N Alma School Rd,chandler,AZ,85224.0,3.0,139,"Bars, Nightlife, Restaurants, Mexican"
mKT30qU_MlLj4Ps82JAZ8w,Uno Pizzeria & Grill,3010 Crossroads Dr,madison,WI,53718.0,3.0,82,"Gluten-Free, Pizza, American (Traditional), Restaurants"
CTJnbFKMq7Nv7xnLmjgOyg,Scapegoat Beer and Wine,"7150 E 5th Ave, Ste 100",scottsdale,AZ,85251.0,4.5,151,"American (New), Nightlife, Bars, Restaurants, Wine Bars, Beer Bar"
-WVF5DKZeEWlMK8Cucto-A,Savoy,2623 Penn Ave,pittsburgh,PA,15222.0,3.5,138,"Restaurants, American (Traditional), Bars, Nightlife, Seafood, Wine Bars, American (New)"
qVO3l9Q0-KVQE7W9JL9ePw,Greenland Supermarket,6850 Spring Mountain Rd,las vegas,NV,89146.0,4.0,334,"Ethical Grocery, Grocery, Shopping, Food Stands, Food, Korean, Restaurants"
VbqtbvvtNOe-YKA61-fSNA,Armadillo Grill,1904 E Camelback Rd,phoenix,AZ,85016.0,4.0,308,"Restaurants, Bars, Nightlife, Sports Bars, American (Traditional)"
R2hVz1386VvoPFLdUbJyDQ,Mama Pepino's Pizza & Pub,44 Monongahela Ave,glassport,PA,15045.0,3.5,9,"Restaurants, Italian, Pizza"
0sE5o_dunOdUMvXVsaJSsA,Which Wich,"20851 N Scottsdale Rd, Ste D-102",scottsdale,AZ,85255.0,3.0,49,"Sandwiches, Restaurants"
XuLXX5B5W1P-iNpgXmqmjQ,Subway,14175 W Indian School Rd,goodyear,AZ,85338.0,2.0,11,"Restaurants, Fast Food, Sandwiches"
YTNgCm8-TlyLvkBXCGxeMg,Subway,3784 W 117th St,cleveland,OH,44111.0,3.0,3,"Sandwiches, Restaurants, Fast Food"
sFz9UyOTZLMAfSP0yyIODQ,Thirsty Dog East Bank,1075 Old River Rd,cleveland,OH,44113.0,3.0,60,"Food, American (New), Brewpubs, Restaurants, Breweries"
sDfN5qJlmvrwTfwEPBsxSg,Dairy Queen,1103 Klein Ave,rantoul,IL,61866.0,2.0,4,"Fast Food, Ice Cream & Frozen Yogurt, Restaurants, Food"
QJMRAjCIuqrHGmeAZeYzOQ,Mesquite Grille,10690 E Sheena Dr,scottsdale,AZ,85255.0,3.0,44,"American (New), Event Planning & Services, Breakfast & Brunch, Venues & Event Spaces, Restaurants"
Q8GBjqGjamI3b2ZaPQNa_Q,Pita Kitchen - Arrowhead,"20221 N 67th Ave, Ste E-7",glendale,AZ,85308.0,4.5,167,"Mediterranean, Greek, Restaurants, Vegetarian"
pCb0jYxksLR562vV7As1bQ,Chris' Deli,3619 E Independence Blvd,charlotte,NC,28205.0,4.5,69,"Delis, Sandwiches, Restaurants, Salad"
iX2c4IzH_L5F6FM5GD3SUQ,Tasty Crepes,4845 S Fort Apache Rd,las vegas,NV,89147.0,4.5,260,"Restaurants, Desserts, Food, Juice Bars & Smoothies, Creperies, Ice Cream & Frozen Yogurt"
SYKIUCvN9JdSkVampgccfA,Amado's Mexican Food,6022 South McClintock Dr,tempe,AZ,85283.0,4.0,112,"Mexican, Restaurants"
ujHiaprwCQ5ewziu0Vi9rw,The Buffet at Bellagio,3600 S Las Vegas Blvd,las vegas,NV,89109.0,3.5,4227,"American (New), Buffets, Restaurants"
n-BoGXG2NItNbr_PMtIRBg,Amalfi's Pasta 'n' Pizza,8542 University City Blvd,charlotte,NC,28213.0,3.5,81,"Italian, Restaurants, Event Planning & Services, Pizza, Caterers"
IdneSH2aKUz9c8K5OHYg7w,The Dixie Pig Tega Cay,2150 Gold Hill Rd,fort mill,SC,29708.0,4.0,72,"Barbeque, Specialty Food, Food, Restaurants, Sandwiches"
gWY94C5EgNClUOwqJXrBGg,1 Brothers Pizza,"11435 W Buckeye Rd, Ste A104",avondale,AZ,85323.0,4.0,61,"Pizza, Restaurants"
L9pTWWAATj7HoLaRe6ZA1Q,Philly's Famous,"1250 N Alma School Rd, Ste 31",chandler,AZ,85224.0,4.5,444,"Cheesesteaks, Sandwiches, Restaurants, American (Traditional), Delis"
UXd3218Enn8Lt5csBxwC8g,Subway,"455 N 3rd St, Ste 1015",phoenix,AZ,85004.0,2.0,18,"Fast Food, Sandwiches, Restaurants"
DncR06kFZ_u2O4NlbPPE4w,Tottie's Asian Kitchen,6245 E Bell Rd,scottsdale,AZ,85254.0,3.5,107,"Laotian, Vietnamese, Chinese, Restaurants, Thai"
R-GbmmHHfAyPo1qs4jo0TA,Il Tetto:  A Rooftop Beer Garden,"942 Penn Ave, Fl 3",pittsburgh,PA,15222.0,3.0,77,"Italian, Restaurants, Bars, Nightlife, Beer Gardens"
fYUS9YkYPccCx9eaYc9t5g,Stella's Restaurant,400 Freeport St,new kensington,PA,15068.0,4.0,17,"American (Traditional), Restaurants, Pizza, Chicken Wings"
S7JAMTags6lWb2Q3Nd2IKA,Treehouse Bourbon & BBQ,4423 Sharon Rd,charlotte,NC,28211.0,4.0,4,"Restaurants, Barbeque, Bars, Nightlife, Whiskey Bars"
XUA7xA7myMaCuN6G3xYdIA,Number One Pho,3120 Superior Ave E,cleveland,OH,44114.0,3.5,187,"Tex-Mex, Vietnamese, Restaurants"
qCL_TYK8MFHkUOkMaidabw,Wing Warehouse,10223 Northfield Rd,northfield,OH,44067.0,2.5,27,"Restaurants, Chicken Wings"
vuC03KldDXReH8VTqRK03g,LaRich's Pizza,797 Bishop Rd,cleveland,OH,44143.0,3.5,7,"Italian, Pizza, Chicken Wings, Restaurants"
G1lB2bUf1MT1FZT8TBy62g,Rubalcabas Taco Shop,5185 E Lake Mead Blvd,las vegas,NV,89156.0,4.5,54,"Mexican, Restaurants"
x_bhc4U_e6lv7Dat2WV04w,O'Briens Sports Pub,7829 N 35th Ave,phoenix,AZ,85051.0,3.5,56,"Sports Bars, Restaurants, Bars, Pubs, Chicken Wings, Nightlife, Beer Bar"
7mMRxAxiPvhyLvbmhnGFsQ,El Guero Hot Dogs,67TH And W Lower Buckeye Rd,phoenix,AZ,85043.0,3.0,20,"Mexican, Restaurants, Hot Dogs"
R_6ZdYGyq7W1EE2fXML30w,Cranberry Hills Eatery & Catering,"3003 N Central Ave, Ste 118",phoenix,AZ,85012.0,3.5,37,"Caterers, Coffee & Tea, Food, American (New), Cafes, Event Planning & Services, Restaurants, Breakfast & Brunch"
FE135tFrIhxrtAkf6-A1Rw,Hardee's,1201 N Ave,pittsburgh,PA,15209.0,4.0,22,"Restaurants, American (Traditional), Fast Food, Burgers"
DVfCbJhJUDWRlUfrKzaKOA,Sam Woo BBQ Restaurant,"4215 Spring Mountain Rd, Ste B101",las vegas,NV,89102.0,2.0,550,"Restaurants, Noodles, Barbeque, Chinese"
uanNv8sJLEw3rUpqdiR8Rg,Mr Hero,24932 Aurora Rd,bedford,OH,44146.0,4.0,3,"Restaurants, Fast Food"
SzZXyEAWLkiVfK8I9oltKw,Carl's Cakes,110 Market St,madison,WI,53590.0,4.0,31,"Restaurants, Food, Bakeries"
tjAeaGdxf7I4xN9M7wGJNQ,Pure Pizza,224 E 7th St,charlotte,NC,28202.0,4.0,259,"Vegetarian, Gluten-Free, Food, Restaurants, Pizza, Farmers Market"
9-3de3NJte9Y2YsE3yl2EA,Mariscos Y Barbacoa La Bella,3275 E McDowell Rd,phoenix,AZ,85008.0,2.5,4,"Food, Seafood, Mexican, Restaurants"
_u3Ouf5o_39HXuwV-oFSxg,Farmer In the Deli,12612 Chillicothe Rd,chesterland,OH,44026.0,4.0,17,"Food, Specialty Food, Delis, Fruits & Veggies, Restaurants"
Kbidfh24_7-a380tovQeYA,Bahía Centroamerica Restaurant,5000 W Charleston,las vegas,NV,89146.0,3.5,34,"Honduran, Salvadoran, Nicaraguan, Mexican, Latin American, Restaurants"
z4CYPDxL_L74GnaD35a9Yw,Zen's Noodle House,3531 Forbes Ave,pittsburgh,PA,15213.0,3.5,77,"Noodles, Restaurants, Japanese, Ramen"
tR4VVIdzcJCQus4GUFq3IA,La Cucina Bistro & Wine Bar,"14692 N Frank Lloyd Wright Blvd, Ste 147",scottsdale,AZ,85260.0,4.5,99,"Italian, Nightlife, Bars, Restaurants, Wine Bars"
24hc1g8a7besgI0tMb3v7w,Moe's Southwest Grill,1597 Washington Pike,bridgeville,PA,15017.0,3.5,24,"Mexican, Tex-Mex, Restaurants"
FjWIgiXMoniin5gvh6v1rA,StrEAT Gyro,,peoria,AZ,85382.0,4.5,9,"Mediterranean, Restaurants, Food Trucks, Food"
9Zhiktm7_LYN_uxaT9XEhg,The Wok,11508 Providence Rd,charlotte,NC,28277.0,3.5,46,"Restaurants, Chinese"
aBCqrJwXAHnTgO2e_l0v8w,Carl's Jr,2001 Las Vegas Blvd S,las vegas,NV,89104.0,2.0,35,"Restaurants, Food, Fast Food"
rZpXmd43n82bUijNqBu0uw,Alexandris Restaurant,2835 Medina Rd,medina,OH,44256.0,3.5,26,"Restaurants, Greek, Breakfast & Brunch"
32FTAxYkehRO2lozvGszkQ,Subway,"5061 E Sahara Ave, Ste 115",las vegas,NV,89142.0,3.0,3,"Restaurants, Fast Food, Sandwiches"
DNkuGBECRqLSb7nmsHh6-Q,CCV Peoria Cafe & Coffee Shop,7007 W Happy Valley Rd,peoria,AZ,85383.0,4.5,9,"Restaurants, Coffee & Tea, Cafes, Food"
KXO9aGAOWAJEmHD_d8yQ7A,Sonic Drive-In,300 S Boulder Hwy,henderson,NV,89015.0,3.0,78,"American (Traditional), Food, Burgers, Restaurants, Fast Food, Ice Cream & Frozen Yogurt"
9p80iZvVnZdw9U5wtDyp4Q,Honey Baked Ham Company,303 E Woodlawn Rd,charlotte,NC,28217.0,3.5,13,"Sandwiches, Food, Meat Shops, Restaurants, Event Planning & Services, Delis, Cafes, Caterers, Specialty Food"
77AfVfvvjfQXslusY8QElg,La Jolla,2245 E Flamingo Rd,las vegas,NV,89119.0,3.5,39,"Nightlife, Sports Bars, Restaurants, Event Planning & Services, Bars, Hookah Bars, Dance Clubs, American (Traditional)"
mURFkV4ZFTxNCLApbUox8Q,Aguila's Hidaway,1235 N Dysart Ave,avondale,AZ,85323.0,3.5,12,"Sports Bars, Seafood, Dive Bars, Chicken Wings, Restaurants, Nightlife, Bars, Dance Clubs"
aOvEr1tluvkmwZjpzfxBAg,strEat Mobile Bistro,801 W Superior Ave,cleveland,OH,44113.0,4.5,20,"Street Vendors, Food Stands, Restaurants, Food, Cafes, Food Trucks, American (New)"
XDYCIRENiT2doRZgwNJ3SA,Pepe's Tacos,"4190 S Rainbow Blvd, Ste 1",las vegas,NV,89103.0,2.5,218,"Food, Restaurants, Mexican"
hySFMXFqyb7rNuxS8koNrQ,Taco Bell,4880 W. Frias Avenue,las vegas,NV,89141.0,2.5,39,"Food, Fast Food, Restaurants, Tex-Mex, Mexican"
Er2XAYN8l1BadlYFwiPb9g,AZ Kabob House,"7000 E Mayo Blvd, Ste 1060",phoenix,AZ,85054.0,4.5,311,"Middle Eastern, Restaurants, Mediterranean, Persian/Iranian"
TlwnrbGJA1jiudJBUWs1hQ,Panera Bread,32305 Lorain Rd,north ridgeville,OH,44039.0,3.0,19,"Sandwiches, Bagels, Soup, Breakfast & Brunch, Salad, Restaurants, Bakeries, Food"
M0yfSpeDaYTPEnLjw_0g_g,Baker Wee,4263 W Thunderbird Rd,phoenix,AZ,85053.0,4.0,159,"Caterers, Desserts, Bakeries, Event Planning & Services, Custom Cakes, Sandwiches, Coffee & Tea, Party & Event Planning, Restaurants, Food"
0rN_o7_IfshAHQwzMUK8nA,Chipotle Mexican Grill,33599 Aurora Rd,solon,OH,44139.0,2.0,57,"Restaurants, Mexican, Fast Food"
lqPuSiWypNCACEMhArSZ2A,Subway,689 N Stephanie St,henderson,NV,89014.0,2.5,22,"Sandwiches, Restaurants, Fast Food"
BpW65jN4yscndnTsdyzoHQ,Roots Catering,3410 St Vardell Ln,charlotte,NC,28217.0,4.0,36,"Caterers, Event Planning & Services, Restaurants, Food, Food Stands, Arts & Crafts, Shopping, Cooking Classes, Food Trucks"
JlkHGjgS3MJ5FqEDJdu8xQ,Bravo Cucina Italiana,3265 W Market St,fairlawn,OH,44333.0,3.5,59,"American (Traditional), Bars, Cocktail Bars, Gluten-Free, Nightlife, American (New), Restaurants, Breakfast & Brunch, Italian"
ksZfCKQHYdCu0e8KbMuBDg,Olives Mediterranean Grill,"4575 E Cactus Rd, Ste 140",phoenix,AZ,85032.0,4.0,130,"Restaurants, Vegetarian, Mediterranean, Middle Eastern"
O4TYqnhpXpyrgJBkucaeaw,KFC,10661 Grand Ave,sun city,AZ,85351.0,1.5,25,"Chicken Wings, Fast Food, Chicken Shop, Restaurants"
by7BOr074_BKz7hkRIi9WQ,Sammy's Place,2350 Noblestown Rd,pittsburgh,PA,15205.0,3.5,14,"Pizza, Restaurants"
Ouh38adC9WbCRSSyYGtL3Q,Margaritas Grill,10 W Main St,mesa,AZ,85201.0,3.0,136,"Seafood, Restaurants, Mexican"
yIxP32hWfZm5gyYUUh2WBA,Bonterra Restaurant & Wine Room,1829 Cleveland Ave,charlotte,NC,28203.0,3.5,139,"American (New), Wine Bars, Restaurants, Bars, Seafood, Nightlife"
cMEln0QCOYFRykhvdkLJzg,Akira Hibachi & Sushi,6025 Kruse Dr,solon,OH,44139.0,3.5,58,"Japanese, Restaurants"
ZCXjNG1EBFiKKMtR9DOTGg,Thai House - University,"230 E Wt Harris Blvd, Ste B9",charlotte,NC,28262.0,4.0,314,"Seafood, Bars, Nightlife, Restaurants, Thai"
rTc1zhJ9n3dcHIJMbSxboA,Coco's Bakery & Restaurant,2411 W Sahara Ave,las vegas,NV,89102.0,2.5,3,"American (Traditional), Restaurants"
OeEFy7MvilARAcZ9n6pwow,Rockne's,5121 Buehlers Dr,medina,OH,44256.0,3.0,27,"Sandwiches, American (New), Bars, Beer Bar, Restaurants, Nightlife"
lK_iVjCur58if_XcbENGqg,Don Campiti's Pizzeria,1509 Potomac Ave,pittsburgh,PA,15216.0,4.0,54,"Pizza, Restaurants"
xFSCaBlcnDXSGFPUtYtuXA,Fuel Pizza,"214 N Tryon St, Ste 130",charlotte,NC,28202.0,2.5,74,"Restaurants, Chicken Wings, Sandwiches, Pizza"
OLtKiypfkWv8cH2YfArtZQ,Pho Bar Central,"2836 E Indian School Rd, Ste A1",phoenix,AZ,85014.0,4.0,13,"Noodles, Vietnamese, Soup, Restaurants"
pCer-vIZM05p423MFmiSng,Kofusion,"701 S Gregory St, Ste F",urbana,IL,61801.0,3.5,46,"Restaurants, Asian Fusion, Sushi Bars"
HYN6S4Z7bMR68TF2lX3NIw,Harvard Wine & Grill,14201 Harvard Ave,cleveland,OH,44128.0,2.5,10,"Bars, Restaurants, Wine Bars, American (Traditional), Nightlife, Barbeque"
w43yHlJzoCEqUVNRezo_7A,Restaurant Depot,86 35th St,pittsburgh,PA,15201.0,3.5,4,"Specialty Food, Fruits & Veggies, Grocery, Restaurant Supplies, Wholesalers, Food, Professional Services"
Do_mgaoCgrQodPrq4nxRbw,New Seoul Korean,721 N High Point Rd,madison,WI,53717.0,4.0,68,"Restaurants, Korean"
ppmYIHMCIL5bocUsJSsDWA,Market City Caffe,3770 Las Vegas Blvd S,las vegas,NV,89109.0,3.5,11,"Restaurants, Italian"
jAO8qYbiYZNbmhK8Knr9Mg,Rev Bistro,1625 W Fountainhead Pkwy,tempe,AZ,85282.0,3.5,14,"Restaurants, Sandwiches"
Uuxwgc8kA88Cvt8LthoRdQ,Mi Peru South American Grill,1450 W Horizon Ridge Pkwy,henderson,NV,89012.0,4.0,235,"Restaurants, American (Traditional), Spanish, Latin American, Peruvian"
or4yipilbCkKIFnF1RP5Ow,Skye Bistro,8434 Mentor Ave,mentor,OH,44060.0,4.0,47,"Sandwiches, Pubs, Nightlife, Bars, American (Traditional), Italian, Restaurants"
_j2EtQtgLuXGRBfbM5YwZA,Noodle Asia,3355 Las Vegas Blvd S,las vegas,NV,89109.0,3.5,1090,"Restaurants, Asian Fusion, Chinese, Dim Sum, Noodles"
NedFi7jMMXHRREYxoKXmBQ,Honey Baked Ham Company,35101 Euclid Avenue,willoughby,OH,44094.0,4.5,7,"Delis, Sandwiches, Food, Cafes, Restaurants, Specialty Food, Salad, Meat Shops"
ltsK5vMHe6kNUdWg6BA8aA,Morning Kick,,gilbert,AZ,85297.0,4.5,3,"Food Trucks, Food, Coffee & Tea, Breakfast & Brunch, Restaurants"
-R_dMb9Z1eBv_FlYZrrKbw,Oriental Wok,532 S Park St,madison,WI,53715.0,3.0,18,"Restaurants, Chinese"
KEGLWeFAWXvo0W2LnujhtQ,Lang Van Vietnamese,3019 Shamrock Dr,charlotte,NC,28215.0,4.5,345,"Vietnamese, Restaurants"
2YlUn3s132hNq5ueGeIiJg,Bonfyre American Grille,2601 W Beltline Hwy,madison,WI,53713.0,3.5,238,"Bars, Cocktail Bars, Nightlife, American (New), American (Traditional), Restaurants, Beer Bar"
ZL6BK8wweb-8ncJ7kFIG-A,Aiello's Pizzeria,3348 Rte 130,harrison city,PA,15636.0,4.5,43,"Restaurants, Pizza, Italian"
PjQngP_7m7PA8K1WUHdXqg,RETRO Dog,350 E Steels Corners Rd,cuyahoga falls,OH,44224.0,3.5,158,"Food, American (New), Burgers, Ice Cream & Frozen Yogurt, Hot Dogs, Restaurants"
