business_id,name,address,city,state,postal_code,stars,review_count
sDfN5qJlmvrwTfwEPBsxSg,Dairy Queen,1103 Klein Ave,rantoul,IL,61866.0,2.0,4
QJMRAjCIuqrHGmeAZeYzOQ,Mesquite Grille,10690 E Sheena Dr,scottsdale,AZ,85255.0,3.0,44
Q8GBjqGjamI3b2ZaPQNa_Q,Pita Kitchen - Arrowhead,"20221 N 67th Ave, Ste E-7",glendale,AZ,85308.0,4.5,167
pCb0jYxksLR562vV7As1bQ,Chris' Deli,3619 E Independence Blvd,charlotte,NC,28205.0,4.5,69
iX2c4IzH_L5F6FM5GD3SUQ,Tasty Crepes,4845 S Fort Apache Rd,las vegas,NV,89147.0,4.5,260
SYKIUCvN9JdSkVampgccfA,Amado's Mexican Food,6022 South McClintock Dr,tempe,AZ,85283.0,4.0,112
ujHiaprwCQ5ewziu0Vi9rw,The Buffet at Bellagio,3600 S Las Vegas Blvd,las vegas,NV,89109.0,3.5,4227
n-BoGXG2NItNbr_PMtIRBg,Amalfi's Pasta 'n' Pizza,8542 University City Blvd,charlotte,NC,28213.0,3.5,81
IdneSH2aKUz9c8K5OHYg7w,The Dixie Pig Tega Cay,2150 Gold Hill Rd,fort mill,SC,29708.0,4.0,72
gWY94C5EgNClUOwqJXrBGg,1 Brothers Pizza,"11435 W Buckeye Rd, Ste A104",avondale,AZ,85323.0,4.0,61
L9pTWWAATj7HoLaRe6ZA1Q,Philly's Famous,"1250 N Alma School Rd, Ste 31",chandler,AZ,85224.0,4.5,444
UXd3218Enn8Lt5csBxwC8g,Subway,"455 N 3rd St, Ste 1015",phoenix,AZ,85004.0,2.0,18
DncR06kFZ_u2O4NlbPPE4w,Tottie's Asian Kitchen,6245 E Bell Rd,scottsdale,AZ,85254.0,3.5,107
R-GbmmHHfAyPo1qs4jo0TA,Il Tetto:  A Rooftop Beer Garden,"942 Penn Ave, Fl 3",pittsburgh,PA,15222.0,3.0,77
fYUS9YkYPccCx9eaYc9t5g,Stella's Restaurant,400 Freeport St,new kensington,PA,15068.0,4.0,17
S7JAMTags6lWb2Q3Nd2IKA,Treehouse Bourbon & BBQ,4423 Sharon Rd,charlotte,NC,28211.0,4.0,4
XUA7xA7myMaCuN6G3xYdIA,Number One Pho,3120 Superior Ave E,cleveland,OH,44114.0,3.5,187
qCL_TYK8MFHkUOkMaidabw,Wing Warehouse,10223 Northfield Rd,northfield,OH,44067.0,2.5,27
vuC03KldDXReH8VTqRK03g,LaRich's Pizza,797 Bishop Rd,cleveland,OH,44143.0,3.5,7
G1lB2bUf1MT1FZT8TBy62g,Rubalcabas Taco Shop,5185 E Lake Mead Blvd,las vegas,NV,89156.0,4.5,54
x_bhc4U_e6lv7Dat2WV04w,O'Briens Sports Pub,7829 N 35th Ave,phoenix,AZ,85051.0,3.5,56
7mMRxAxiPvhyLvbmhnGFsQ,El Guero Hot Dogs,67TH And W Lower Buckeye Rd,phoenix,AZ,85043.0,3.0,20
R_6ZdYGyq7W1EE2fXML30w,Cranberry Hills Eatery & Catering,"3003 N Central Ave, Ste 118",phoenix,AZ,85012.0,3.5,37
FE135tFrIhxrtAkf6-A1Rw,Hardee's,1201 N Ave,pittsburgh,PA,15209.0,4.0,22
DVfCbJhJUDWRlUfrKzaKOA,Sam Woo BBQ Restaurant,"4215 Spring Mountain Rd, Ste B101",las vegas,NV,89102.0,2.0,550
uanNv8sJLEw3rUpqdiR8Rg,Mr Hero,24932 Aurora Rd,bedford,OH,44146.0,4.0,3
SzZXyEAWLkiVfK8I9oltKw,Carl's Cakes,110 Market St,madison,WI,53590.0,4.0,31
tjAeaGdxf7I4xN9M7wGJNQ,Pure Pizza,224 E 7th St,charlotte,NC,28202.0,4.0,259
9-3de3NJte9Y2YsE3yl2EA,Mariscos Y Barbacoa La Bella,3275 E McDowell Rd,phoenix,AZ,85008.0,2.5,4
_u3Ouf5o_39HXuwV-oFSxg,Farmer In the Deli,12612 Chillicothe Rd,chesterland,OH,44026.0,4.0,17
Kbidfh24_7-a380tovQeYA,Bahía Centroamerica Restaurant,5000 W Charleston,las vegas,NV,89146.0,3.5,34
z4CYPDxL_L74GnaD35a9Yw,Zen's Noodle House,3531 Forbes Ave,pittsburgh,PA,15213.0,3.5,77
tR4VVIdzcJCQus4GUFq3IA,La Cucina Bistro & Wine Bar,"14692 N Frank Lloyd Wright Blvd, Ste 147",scottsdale,AZ,85260.0,4.5,99
24hc1g8a7besgI0tMb3v7w,Moe's Southwest Grill,1597 Washington Pike,bridgeville,PA,15017.0,3.5,24
FjWIgiXMoniin5gvh6v1rA,StrEAT Gyro,,peoria,AZ,85382.0,4.5,9
9Zhiktm7_LYN_uxaT9XEhg,The Wok,11508 Providence Rd,charlotte,NC,28277.0,3.5,46
aBCqrJwXAHnTgO2e_l0v8w,Carl's Jr,2001 Las Vegas Blvd S,las vegas,NV,89104.0,2.0,35
rZpXmd43n82bUijNqBu0uw,Alexandris Restaurant,2835 Medina Rd,medina,OH,44256.0,3.5,26
32FTAxYkehRO2lozvGszkQ,Subway,"5061 E Sahara Ave, Ste 115",las vegas,NV,89142.0,3.0,3
DNkuGBECRqLSb7nmsHh6-Q,CCV Peoria Cafe & Coffee Shop,7007 W Happy Valley Rd,peoria,AZ,85383.0,4.5,9
KXO9aGAOWAJEmHD_d8yQ7A,Sonic Drive-In,300 S Boulder Hwy,henderson,NV,89015.0,3.0,78
9p80iZvVnZdw9U5wtDyp4Q,Honey Baked Ham Company,303 E Woodlawn Rd,charlotte,NC,28217.0,3.5,13
77AfVfvvjfQXslusY8QElg,La Jolla,2245 E Flamingo Rd,las vegas,NV,89119.0,3.5,39
mURFkV4ZFTxNCLApbUox8Q,Aguila's Hidaway,1235 N Dysart Ave,avondale,AZ,85323.0,3.5,12
aOvEr1tluvkmwZjpzfxBAg,strEat Mobile Bistro,801 W Superior Ave,cleveland,OH,44113.0,4.5,20
XDYCIRENiT2doRZgwNJ3SA,Pepe's Tacos,"4190 S Rainbow Blvd, Ste 1",las vegas,NV,89103.0,2.5,218
hySFMXFqyb7rNuxS8koNrQ,Taco Bell,4880 W. Frias Avenue,las vegas,NV,89141.0,2.5,39
Er2XAYN8l1BadlYFwiPb9g,AZ Kabob House,"7000 E Mayo Blvd, Ste 1060",phoenix,AZ,85054.0,4.5,311
TlwnrbGJA1jiudJBUWs1hQ,Panera Bread,32305 Lorain Rd,north ridgeville,OH,44039.0,3.0,19
M0yfSpeDaYTPEnLjw_0g_g,Baker Wee,4263 W Thunderbird Rd,phoenix,AZ,85053.0,4.0,159
0rN_o7_IfshAHQwzMUK8nA,Chipotle Mexican Grill,33599 Aurora Rd,solon,OH,44139.0,2.0,57
lqPuSiWypNCACEMhArSZ2A,Subway,689 N Stephanie St,henderson,NV,89014.0,2.5,22
BpW65jN4yscndnTsdyzoHQ,Roots Catering,3410 St Vardell Ln,charlotte,NC,28217.0,4.0,36
JlkHGjgS3MJ5FqEDJdu8xQ,Bravo Cucina Italiana,3265 W Market St,fairlawn,OH,44333.0,3.5,59
ksZfCKQHYdCu0e8KbMuBDg,Olives Mediterranean Grill,"4575 E Cactus Rd, Ste 140",phoenix,AZ,85032.0,4.0,130
O4TYqnhpXpyrgJBkucaeaw,KFC,10661 Grand Ave,sun city,AZ,85351.0,1.5,25
by7BOr074_BKz7hkRIi9WQ,Sammy's Place,2350 Noblestown Rd,pittsburgh,PA,15205.0,3.5,14
Ouh38adC9WbCRSSyYGtL3Q,Margaritas Grill,10 W Main St,mesa,AZ,85201.0,3.0,136
yIxP32hWfZm5gyYUUh2WBA,Bonterra Restaurant & Wine Room,1829 Cleveland Ave,charlotte,NC,28203.0,3.5,139
cMEln0QCOYFRykhvdkLJzg,Akira Hibachi & Sushi,6025 Kruse Dr,solon,OH,44139.0,3.5,58
ZCXjNG1EBFiKKMtR9DOTGg,Thai House - University,"230 E Wt Harris Blvd, Ste B9",charlotte,NC,28262.0,4.0,314
rTc1zhJ9n3dcHIJMbSxboA,Coco's Bakery & Restaurant,2411 W Sahara Ave,las vegas,NV,89102.0,2.5,3
OeEFy7MvilARAcZ9n6pwow,Rockne's,5121 Buehlers Dr,medina,OH,44256.0,3.0,27
lK_iVjCur58if_XcbENGqg,Don Campiti's Pizzeria,1509 Potomac Ave,pittsburgh,PA,15216.0,4.0,54
xFSCaBlcnDXSGFPUtYtuXA,Fuel Pizza,"214 N Tryon St, Ste 130",charlotte,NC,28202.0,2.5,74
OLtKiypfkWv8cH2YfArtZQ,Pho Bar Central,"2836 E Indian School Rd, Ste A1",phoenix,AZ,85014.0,4.0,13
pCer-vIZM05p423MFmiSng,Kofusion,"701 S Gregory St, Ste F",urbana,IL,61801.0,3.5,46
HYN6S4Z7bMR68TF2lX3NIw,Harvard Wine & Grill,14201 Harvard Ave,cleveland,OH,44128.0,2.5,10
w43yHlJzoCEqUVNRezo_7A,Restaurant Depot,86 35th St,pittsburgh,PA,15201.0,3.5,4
Do_mgaoCgrQodPrq4nxRbw,New Seoul Korean,721 N High Point Rd,madison,WI,53717.0,4.0,68
ppmYIHMCIL5bocUsJSsDWA,Market City Caffe,3770 Las Vegas Blvd S,las vegas,NV,89109.0,3.5,11
jAO8qYbiYZNbmhK8Knr9Mg,Rev Bistro,1625 W Fountainhead Pkwy,tempe,AZ,85282.0,3.5,14
Uuxwgc8kA88Cvt8LthoRdQ,Mi Peru South American Grill,1450 W Horizon Ridge Pkwy,henderson,NV,89012.0,4.0,235
or4yipilbCkKIFnF1RP5Ow,Skye Bistro,8434 Mentor Ave,mentor,OH,44060.0,4.0,47
_j2EtQtgLuXGRBfbM5YwZA,Noodle Asia,3355 Las Vegas Blvd S,las vegas,NV,89109.0,3.5,1090
NedFi7jMMXHRREYxoKXmBQ,Honey Baked Ham Company,35101 Euclid Avenue,willoughby,OH,44094.0,4.5,7
ltsK5vMHe6kNUdWg6BA8aA,Morning Kick,,gilbert,AZ,85297.0,4.5,3
-R_dMb9Z1eBv_FlYZrrKbw,Oriental Wok,532 S Park St,madison,WI,53715.0,3.0,18
KEGLWeFAWXvo0W2LnujhtQ,Lang Van Vietnamese,3019 Shamrock Dr,charlotte,NC,28215.0,4.5,345
2YlUn3s132hNq5ueGeIiJg,Bonfyre American Grille,2601 W Beltline Hwy,madison,WI,53713.0,3.5,238
ZL6BK8wweb-8ncJ7kFIG-A,Aiello's Pizzeria,3348 Rte 130,harrison city,PA,15636.0,4.5,43
PjQngP_7m7PA8K1WUHdXqg,RETRO Dog,350 E Steels Corners Rd,cuyahoga falls,OH,44224.0,3.5,158
8fB3OodPzYuagvnEWzULeA,Hungry Howie's Pizza,"10039 University City Blvd, Ste C",charlotte,NC,28262.0,2.5,15
fqeHgAtcUxp2ocf_RLErkg,Mr. Brews Taphouse All American Burgers,"610 Junction Rd, Ste 107",madison,WI,53717.0,4.0,99
G_1M9_yX5ThAROn1zKKpQg,Panda Express,11555 W Van Buren St,avondale,AZ,85323.0,2.5,31
xkfXBsu4TmwKpWoNBLruiA,NY Bagel Deli,"3725 Medina Rd, Ste 115",medina,OH,44256.0,4.0,54
5ma1OUQWy_Ds80xUiP7JPQ,Fuku Burger Chinatown,3429 S Jones Blvd,las vegas,NV,89146.0,4.0,490
Fe4o11JYvB0NCTFC1GLITQ,Dickey's Barbecue Pit,"10005 W McDowell Rd, Ste 101",avondale,AZ,85392.0,3.5,25
hz18cj0wMLa5X9GVW-Un9A,Asian Noodle and Sushi,305 W Cedar St,champaign,IL,61820.0,4.0,13
CqxDQPhltNo6wkkCWww80Q,Moe's Meaty Messy Meals,1455 E Tropicana Ave,las vegas,NV,89119.0,3.5,5
b6vi3Ub0tbGzGtG-pVgJfQ,Dana's Bakery,720 N Homewood Ave,pittsburgh,PA,15208.0,4.5,9
WnLhd38sH80ViWwzyF7yoA,Hibiscus,"1600 E Woodlawn Rd, Ste 150",charlotte,NC,28209.0,4.0,183
i60v66vwf1A13YqcIqGD_A,Monty's Blue Plate Diner,2089 Atwood Ave,madison,WI,53704.0,4.0,520
vwmVWRlYnxdPrsl4MEg3eQ,Opa Life Greek Cafe,"7700 W Arrowhead Towne Ctr, Ste 2073",glendale,AZ,85308.0,1.5,12
sZ3AWH6WPq38fEKijvl9vA,Express Pizza,415 E Windmill Ln,las vegas,NV,89123.0,3.0,49
Xw2o0GKWxDRMFPR0a4IOoQ,Life Cafe,1616 W Ruby Dr,tempe,AZ,85284.0,3.5,13
viFP7j-WLzVhkCFXWGWQDw,Sonic Drive-In,2120 E Craig Rd,las vegas,NV,89031.0,3.0,55
hhhHgSaSl6GLtuDoDrMUZQ,Rott n' Grapes Uptown,"4750 N Central Ave, Ste 140",phoenix,AZ,85012.0,4.5,154
C2T7ecxqsVu99PhSqT3c3g,PDQ,3737 W Craig Rd,north las vegas,NV,89032.0,4.5,307
BxWRVYVepLmhTf3TAlRUlw,Subway,3441 Miller's Run Rd,cecil,PA,15321.0,3.5,3
H087dS5FpllJN7UVW7_Qzw,Eliseo's Pizza,3352 Oberlin Ave,lorain,OH,44053.0,2.5,3
HNAH23RNUTTivzhebQTozw,Capriotti's Sandwich Shop,"3355 Novat St, Ste 150",las vegas,NV,89129.0,3.0,27
LgRiEJPaocDHyRLLOh9iMQ,McDonald's,9710 Rea Rd,charlotte,NC,28277.0,1.5,47
qbDaSyxDfUZNheucJym2Pg,Golden Dragon,5871 Mayfield Rd,cleveland,OH,44124.0,2.5,42
Xdoqt46KMRBiaWWMa41m1A,The Coal Mine,3160 Library Rd,pittsburgh,PA,15234.0,4.0,4
d0N5HcdMCeXcX81hcRVUFw,McDonald's,2550 E Sunset Rd,las vegas,NV,89120.0,2.5,33
qPr3Jwxyx-FivlYKN19zog,Li's noodles,"10915 Monroe Rd, Ste F",matthews,NC,28105.0,3.5,19
65e61KHNShcDeRixzJ6o2Q,Asiana Kitchen Tofu & Grill,1133 S Dobson Rd,mesa,AZ,85202.0,3.5,22
18Kq9h53nYbmXAIoMtj6HA,Village Inn,1859 S Stapley Dr,mesa,AZ,85204.0,3.0,64
036SeqOKaKx89Liw5RDKqA,Francisco's Mexican Food,"3233 E Chandler Blvd, Ste 6-A",phoenix,AZ,85048.0,4.0,34
OqjBN2w7xsHkAx8WGjeMyA,American Deli,3126 Milton Rd,montgomery,NC,28215.0,4.0,12
wsdxhfW0aVf7ayMqId1HmA,Courtyard Grill & Buffet,301 Fremont St,las vegas,NV,89101.0,2.5,4
6Hnf8Vk2BOuyDf11PZdvSw,Crafty Burg'r,17015 Kenton Dr,cornelius,NC,28031.0,4.0,140
L4KJL44Yj3HkzAkKfm0PZw,Dairy Queen,7300 N Aliante Pkwy,north las vegas,NV,89084.0,3.0,14
gPZj-XXVwFHgd8zjJPzVCw,Subway,"7377 S Jones Blvd, Ste 105",las vegas,NV,89139.0,3.5,12
uarJTrBc8VsXlZm9qlQVAw,Round The Corner Carry Out,2056 Saxonburg Blvd,gibsonia,PA,15044.0,5.0,9
RxacBKbziwvC5afDcZS5zg,The University Club,803 State St,madison,WI,53703.0,4.0,9
RcsfZ7IrWSNvM1AYcLmWNw,Steak ’n Shake,2005 Pittsburgh Mills Blvd,tarentum,PA,15084.0,3.0,9
MR8VDdN8PclEFt4BpBO3bw,Ancora Coffee,107 King St,madison,WI,53703.0,4.0,70
lVULxfPrpjnlOzF_jilRAA,Tacos N' Ritas,3355 S Las Vegas Blvd,las vegas,NV,89109.0,2.5,61
owV0aSgh4t_9aG56iPxGEw,Panda Express,6895 Ridge Rd,parma,OH,44129.0,2.5,47
K5iqS0JXnKFFujZHIWQsag,Dover Gardens Tavern,27402 Detroit Rd,westlake,OH,44145.0,3.5,26
Yyag9ZHs0hZ7UIGFC04Vqw,Now That's Class Lounge,11213 Detroit Ave,cleveland,OH,44102.0,4.0,49
uTdktgtWHD50Rvi14p7YyQ,Starliner Diner,5111 W Maryland Ave,glendale,AZ,85301.0,4.0,9
L0DJ7-GUDMLIlIR-7vykvQ,Merante's Gifts,4723 Liberty Ave,pittsburgh,PA,15224.0,4.5,15
l_Ncq1XfTmd9q_zvGQiW0g,Sangria's Lounge,7700 E McCormick Pkwy,scottsdale,AZ,85258.0,3.0,12
hmIcYx04ulrt7FuNcNltsg,Aladdin's Eatery,3895 Medina Rd,fairlawn,OH,44333.0,4.0,62
PbOQlLSloU5Zkpth5I3cjA,Vocelli Pizza,617 Brownsville Rd,pittsburgh,PA,15210.0,4.5,7
kZ36LGvnwetEq-seqwhkkw,Abuelo's,26100 Harvard Rd,warrensville heights,OH,44122.0,3.5,112
XdhisHedvykhoCnm6eS9-A,Wingstop,6609 Monroe Rd Ste 110,charlotte,NC,28212.0,1.5,23
S5FTckOpSK0_Ma4c18ZEgg,Wo Fat,"3700 E Desert Inn Rd, Ste 1",las vegas,NV,89121.0,3.5,165
mrCOQuRY60xAMkQVSf3nCA,Parnell's Irish Pub,1415 Euclid Ave,cleveland,OH,44115.0,4.5,42
0cDKiKwsE6NAlfhx-cAWkA,Table 31,130 Landings Dr,mooresville,NC,28117.0,4.0,36
VDn6tM_Q_08CVuNHSUH4Lw,Lakewood Village Tavern,13437 Madison Ave,lakewood,OH,44107.0,3.5,13
0gTTGuA6uEmMhLhfJi0hqA,Sammy's Woodfired Pizza and Grill,"9516 W Flamingo Rd, Ste 100",las vegas,NV,89147.0,3.5,169
Ktia9NJfvxVxTLVcEnw9zQ,Carolina's Mexican Food,2126 E Cactus Rd,phoenix,AZ,85022.0,4.0,483
TrVKJkWWQeMTK_ly0PMGtg,YasikNara,"4631 Spring Mountain Rd, Ste102",las vegas,NV,89102.0,3.5,20
UEY70uNV3BxMbxjNmg0apg,Golden Palace,1782 Golden Mile Hwy,monroeville,PA,15146.0,4.5,34
F2F6rJ_SPo-lUhJ_AmufLA,Tammie Coe Cakes,"610 E Roosevelt St, Ste 145",phoenix,AZ,85004.0,4.0,159
7kXlvkT5b-bIFa2dIecabQ,Press Coffee - Palette Chandler,505 S Chandler Village Dr,chandler,AZ,85226.0,4.5,24
R1jJQi2yR44D_2ileqr8kA,Living Kitchen,"2000 S Blvd, Ste 300",charlotte,NC,28203.0,4.5,417
Qs5fQqmc_yWmgZjHcadU7g,Rudy Martino Original House of Submarines,1918 Monongahela Ave,pittsburgh,PA,15218.0,5.0,9
6x4BDO6DrX9QXecdPCpVwA,House of Blues Restaurant & Bar,308 Euclid Ave,cleveland,OH,44114.0,4.0,35
VV13zmVP7OJf7DcqhKwxvA,Poolside Cafe at Oakwood,24211 S Oakwood Blvd,sun lakes,AZ,85248.0,2.5,6
DfD-xc8788c081WiFjluTA,Tijuana Flats,8926 J M Keynes Dr,charlotte,NC,28262.0,4.0,74
UEEDnMulA6q6I_q9HDxpEA,McDonald's,1050 Graham Rd,cuyahoga falls,OH,44224.0,2.0,17
gMWqOTN7MlPce2MyPwYeZg,McDonald's,3721 E Thomas Rd,phoenix,AZ,85018.0,1.5,7
-U0liwRSHGYBEMYVj8kFmQ,Mickey & Mooch,8128 Providence Rd,charlotte,NC,28277.0,3.0,123
FJoXrkLaLh76MgHXKdJJFw,Someone Else's Bar,3841 Willow Ave,pittsburgh,PA,15234.0,4.0,69
CADEGYHiM3IQHPO2X3OOwQ,Jimmy John's,14993 Pearl Rd,strongsville,OH,44136.0,3.0,9
NjDC1Evc2Wa6ykj8xVpoUw,Wahoo's Fish Tacos,76 W Horizon Ridge Pkwy,henderson,NV,89012.0,3.5,329
ABeszRTxM38rjrRQATo-2g,Sauce Pizza & Wine,75 E Rivulon Blvd,gilbert,AZ,85297.0,3.5,66
0W_6DPifCQwGU5N_LaiE9g,Silver Platter,10424 Ft Mcdowell Rd,fort mcdowell,AZ,85264.0,3.5,7
zLHOG9ty0OcXSQ6iy2BwwA,McDonald's,545 E Mcdowell,phoenix,AZ,85007.0,2.0,33
2lcK3d4K7FU6O8wXdWzOmA,Cabin Club,30651 Detroit Rd,westlake,OH,44145.0,4.0,126
2EhBiUnUTl_H2s4DXdKCTg,Bistro 19,711 Washington Rd,pittsburgh,PA,15228.0,4.0,163
yvqMh9kTv3Kx-tocc0DFBQ,Johnson Public House,908 E Johnson St,madison,WI,53703.0,4.0,160
kRhjWeAPs-U5RmakIKz0Pg,Tyber Creek Pub,1933 South Blvd,charlotte,NC,28203.0,4.0,153
tyjquHslrAuF5EUejbPfrw,Sabor Latin Street Grill - Davidson,"624 Jetton St, Ste 160",davidson,NC,28036.0,4.5,11
k7vX7EO6a88gMxTAz5tiCw,McDonald's,4800 Larson Beach Rd,mcfarland,WI,53558.0,2.0,8
_Fo8uNT17BEBUkKvUXCZkQ,Tacos La Carreta,"9010 W Flamingo Rd, Ste A",las vegas,NV,89147.0,4.5,58
Nn5gon8s64jVOZA-2ZkLcA,TGI Fridays,2502 E Springs Dr,madison,WI,53704.0,3.0,34
zPAMOTc_VEfgPxseUtWw-w,URBO,601 W Fillmore St,phoenix,AZ,85003.0,4.5,9
MfgewgMdqCx_JWk--6PgfA,Kretzler's Tavern,2240 Babcock Blvd,pittsburgh,PA,15237.0,3.0,59
L1qCbC-FMbcCIt-LtqVIOQ,Romeo's Pizza,28931 Lorain Rd,north olmsted,OH,44070.0,4.0,10
GzH105FGzXCd4mXTYBxghQ,Cafe 157,157 N Trade St,matthews,NC,28105.0,3.5,92
mGriYfWJcLJGjkuqr0a5OA,Los Favoritos,"5351 S Power Rd, Ste 105",mesa,AZ,85212.0,4.0,39
cfjkP0icF3wdaOJQJUy9sw,Wendy's,5422 Baum Blvd,pittsburgh,PA,15232.0,2.0,37
nqhJsABaWaKhOQrR79J-wg,Johnny J's Pub & Grille,15323 Pearl Rd,strongsville,OH,44136.0,3.5,42
zElnVlq5To9UoNw4KmoYWQ,Cicis,3746 E Franklin Blvd,gastonia,NC,28056.0,2.0,10
Vs7gc9EE3k9wARuUcN9piA,Pan Asian,"2980 S Durango Dr, Ste 101",las vegas,NV,89117.0,4.5,669
ElM8yyW45TAy4vjApwy7ZQ,Jadon Foods,"4343 N Rancho Dr, Ste 120",las vegas,NV,89130.0,5.0,3
IQJ769ftxu00hi_NkXQfcw,Tommy's Drive-In,2708 Gastonia Dallas Hwy,dallas,NC,28034.0,3.0,18
G9-OvE0PBQtDZmnGEB3HEQ,Einstein Bros,2570 S Decatur Blvd,las vegas,NV,89102.0,3.5,84
IGkgcygg4nYYg2-jE5hnSw,Wendy's,4510 Billy Graham Pkwy,charlotte,NC,28202.0,2.0,8
wCoAzScVWpL9bsDsyf1EIQ,McDonald's,601 N Cunningham,urbana,IL,61801.0,2.0,7
A501H7iyCmHFovaZ8L3Pkg,McDonald's,3218 S Mcclintock Rd,tempe,AZ,85282.0,2.0,43
QCnT5MdeWrbZ2SjvDY4_cQ,Jack in the Box,1833 W Van Buren St,phoenix,AZ,85007.0,1.5,6
hmRR9whRtnbV5LyIC3Bxrg,Da Pizzeria,3137 S Industrial Rd,las vegas,NV,89109.0,3.5,3
hT3pnZ6HR7oLDE-LfxAElQ,Mama Mia Too,101 Maxwell Ave,huntersville,NC,28078.0,3.5,56
hl6s4hGsJDcRhHIWrSM-UA,Azuza Hookah Lounge & Cafe,4480 Paradise Rd,las vegas,NV,89169.0,4.5,273
TRlBYLf4CxFBaGE-9FLOtA,Greenwich Village Coffee Co.,3790 Las Vegas Blvd S,las vegas,NV,89109.0,4.0,48
9ogNVbTPvJd3TfLDGOrjRw,The Pickled Peach,202 S Main St,davidson,NC,28036.0,4.5,144
F7g4-sDSNt11CaMpBFXTJw,Biscuitville,13703 Hwy 74,indian trail,NC,28079.0,4.0,31
7LzhLKAwS7PHUvaPIW833A,Dominic's Santos,21467 Lorain Rd,cleveland,OH,44126.0,3.5,37
51K92JdkWICGDvvVCBYhFA,Rubio's Coastal Grill,2970 E Germann Rd,chandler,AZ,85249.0,3.5,76
kd0j5z6oz2jnhfi__9IwOA,Crossroads Grille,"5250 Old Charlotte Hwy, Ste F",monroe,NC,28110.0,4.0,29
67FzueRMlcTQV3Nuep2qPw,Lotus Chinese Cuisine,3716 W Wt Harris Blvd,charlotte,NC,28269.0,3.0,21
mHOyR-RZBxCABm-Svga8Ow,Taco Bell,1324 Nygaard,stoughton,WI,53589.0,2.0,9
TnO9SmZoRNfJlbNV1wBKYw,Red Lantern Kitchen & Bar,17446 Lorain Ave,cleveland,OH,44111.0,3.5,104
ivjJxc3IhwrY8r-ESilEiQ,Whyld Ass,4810 N 7th St,phoenix,AZ,85014.0,4.5,19
hCsJv234v62MgdsUU1j8dQ,Big Sur Oyster Bar,9777 S Las Vegas Blvd,las vegas,NV,89183.0,3.5,254
cInZkUSckKwxCqAR7s2ETw,First Watch,13950 Cedar Rd,university heights,OH,44118.0,3.5,73
iWGO0_z8Rdwd3ZViapwRhg,Panera Bread,2000 E Rio Salado Pkwy,tempe,AZ,85281.0,2.5,52
X2lgI8CuVEsH5UDs14rMhw,Andys Wine Bar,510 Market Street,pittsburgh,PA,15222.0,3.5,61
Xxz0qN2tdBaqMT7WVdg4yQ,Denny's,7700 Mentor Ave,mentor,OH,44060.0,3.0,10
fnaDx7UD4MiodQlgYHDwsQ,Dragon Palace,13825 N 32nd St,phoenix,AZ,85032.0,4.0,213
3pfAT4rgf8MmnoAPhkcU3A,Bob Evans,3489 Hudson Dr,stow,OH,44224.0,2.0,21
XlOtdDY_7VNieWYyMyic7Q,B.GOOD,7926 Rea Rd,charlotte,NC,28277.0,3.0,48
q3P5fMndhQaDC9AFPaDI_A,La Madeleine French Bakery & Café,3605 W Chandler Blvd,chandler,AZ,85226.0,3.5,140
jfK-_0x_r7Qgdg2wj60iAQ,Smiles Chinese Food,500 W Aurora Rd,northfield,OH,44067.0,3.0,10
CVgkAFbaqMblKcZq5GIitg,Peter Piper Pizza,15745 N Hayden Rd,scottsdale,AZ,85260.0,3.5,41
tpG_KqvR1v2GrlLKNAChBw,Wings Sports Bar & Grill,14516 Broadway Ave,cleveland,OH,44125.0,3.5,8
FhIeCF6QrsLaRvAeu0oEPQ,Bob Taylor's Ranch House,6250 Rio Vista St,las vegas,NV,89130.0,3.5,459
UY3MJUfAvWTDLM1zVdpa3w,Jersey Mike's Subs,75 East Rivulon Blvd,gilbert,AZ,85297.0,4.0,30
m5EeBTk2SkFHvF6J7VEQig,Shade Lounge,7277 E Camelback Rd,scottsdale,AZ,85251.0,5.0,4
YPK024huhY2np5hJ_5qWCw,Cactus Jacks Saloon,10648 S Maryland Pkwy,las vegas,NV,89183.0,3.5,52
Uv7dO93lwpq0MqGsu6-_XQ,Banana Peppers,840 Gill Hall Rd,jefferson hills,PA,15025.0,4.0,9
7Wr0piSMGiq5qy5opiLNrA,Cabana Grill,3799 Las Vegas Blvd S,las vegas,NV,89109.0,3.5,32
0LPVkxZ-Ab9Jx6_ytA-Yew,Tea Fusion Cafe,440 E McCollough Dr,charlotte,NC,28262.0,4.5,173
9BBWtaSvsootDkKTVBgv_A,Jasmine Buffet,"2305 Westinghouse Blvd, Ste A",charlotte,NC,28273.0,3.0,108
Y3RWEmu4ykuc2LvG3Qv9Ew,Pizza Roma,785 Som Center Rd,mayfield,OH,44143.0,4.0,29
6yGSXuQdqsLiOZkOmd1Jsg,Hot Shots South Park Saloon,4099 Brownsville Rd,library,PA,15129.0,3.5,10
MhGezUHeUM_0qMMPGLAlCg,Pho Nam,18059 W Catawba Ave,cornelius,NC,28031.0,4.5,107
8vkFJ_kA8XxDyjHfmsdEOg,Five Guys,"10965 Lavender Hill Dr, Ste 150",las vegas,NV,89135.0,3.5,76
cghHesD2NXV5yUu-ZAxE2g,Lumberjacks,965 W Craig Rd,north las vegas,NV,89032.0,3.0,222
vMqIaq_29ru7G7z3QiWWRg,Swensons Food Truck,680 E Cuyahoga Falls Ave,akron,OH,44310.0,4.0,4
